transaction_id,date,month,product,category,unit_price_rwf,quantity,line_total_rwf,region,client_name,client_type
TXN-00636,2025-03-06,2025-03,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,14,35000,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00637,2025-03-07,2025-03,Antihistamine Tablets,Cold & Flu,800,38,30400,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00638,2025-03-07,2025-03,Amoxicillin 500mg,Antibiotics,1200,24,28800,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00639,2025-03-07,2025-03,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,7,22400,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00640,2025-03-07,2025-03,Ibuprofen 400mg,Analgesics & Pain Relief,700,42,29400,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00641,2025-03-07,2025-03,Antihistamine Tablets,Cold & Flu,800,37,29600,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00642,2025-03-07,2025-03,Amoxicillin 500mg,Antibiotics,1200,25,30000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00643,2025-03-07,2025-03,Prenatal Vitamins,Maternal & Child Health,2800,8,22400,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00644,2025-03-07,2025-03,Oral Rehydration Salts,Maternal & Child Health,600,50,30000,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00645,2025-03-07,2025-03,Disposable Syringes (box of 50),Medical Supplies,6200,4,24800,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00646,2025-03-07,2025-03,Losartan 50mg,Antihypertensives,2100,12,25200,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00647,2025-03-07,2025-03,Vitamin C 1000mg,Vitamins & Supplements,1900,14,26600,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00648,2025-03-07,2025-03,Losartan 50mg,Antihypertensives,2100,13,27300,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00649,2025-03-07,2025-03,Surgical Gloves (box of 100),Medical Supplies,4500,4,18000,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00650,2025-03-07,2025-03,Vitamin C 1000mg,Vitamins & Supplements,1900,13,24700,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00651,2025-03-08,2025-03,Oral Rehydration Salts,Maternal & Child Health,600,45,27000,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00652,2025-03-08,2025-03,Amlodipine 5mg,Antihypertensives,1700,16,27200,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00653,2025-03-08,2025-03,Hydrocortisone Cream 15g,Dermatology,2300,12,27600,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00654,2025-03-08,2025-03,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,13,32500,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00655,2025-03-08,2025-03,Vitamin C 1000mg,Vitamins & Supplements,1900,12,22800,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00656,2025-03-08,2025-03,Ibuprofen 400mg,Analgesics & Pain Relief,700,40,28000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00657,2025-03-08,2025-03,Hydrocortisone Cream 15g,Dermatology,2300,9,20700,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00658,2025-03-08,2025-03,Digital Thermometer,Medical Supplies,5800,4,23200,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00659,2025-03-08,2025-03,Coartem 20/120mg,Antimalarials,2200,12,26400,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00660,2025-03-08,2025-03,Ferrous Sulphate + Folic Acid,Vitamins & Supplements,1100,26,28600,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00661,2025-03-08,2025-03,Surgical Gloves (box of 100),Medical Supplies,4500,7,31500,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00662,2025-03-08,2025-03,Insulin Glargine Pen,Diabetes Care,9500,6,57000,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00663,2025-03-08,2025-03,Ciprofloxacin 500mg,Antibiotics,1600,14,22400,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00664,2025-03-08,2025-03,Metformin 500mg,Diabetes Care,1300,18,23400,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00665,2025-03-09,2025-03,Paracetamol 500mg,Analgesics & Pain Relief,500,67,33500,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00666,2025-03-09,2025-03,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,13,41600,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00667,2025-03-09,2025-03,Prenatal Vitamins,Maternal & Child Health,2800,13,36400,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00668,2025-03-09,2025-03,Coartem 20/120mg,Antimalarials,2200,19,41800,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00669,2025-03-09,2025-03,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,11,35200,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00670,2025-03-09,2025-03,Hydrocortisone Cream 15g,Dermatology,2300,15,34500,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00671,2025-03-09,2025-03,Amoxicillin 500mg,Antibiotics,1200,29,34800,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00672,2025-03-09,2025-03,Amlodipine 5mg,Antihypertensives,1700,23,39100,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00673,2025-03-09,2025-03,Amlodipine 5mg,Antihypertensives,1700,20,34000,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00674,2025-03-10,2025-03,Vitamin C 1000mg,Vitamins & Supplements,1900,17,32300,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00675,2025-03-10,2025-03,Quinine Sulphate 300mg,Antimalarials,1500,22,33000,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00676,2025-03-10,2025-03,Quinine Sulphate 300mg,Antimalarials,1500,20,30000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00677,2025-03-10,2025-03,Metronidazole 400mg,Antibiotics,900,34,30600,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00678,2025-03-10,2025-03,Ferrous Sulphate + Folic Acid,Vitamins & Supplements,1100,25,27500,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00679,2025-03-10,2025-03,Ferrous Sulphate + Folic Acid,Vitamins & Supplements,1100,30,33000,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00680,2025-03-10,2025-03,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,10,32000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00681,2025-03-10,2025-03,Disposable Syringes (box of 50),Medical Supplies,6200,6,37200,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00682,2025-03-10,2025-03,Disposable Syringes (box of 50),Medical Supplies,6200,6,37200,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00683,2025-03-10,2025-03,Metformin 500mg,Diabetes Care,1300,20,26000,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00684,2025-03-10,2025-03,Vitamin C 1000mg,Vitamins & Supplements,1900,17,32300,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00685,2025-03-10,2025-03,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,15,37500,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00686,2025-03-10,2025-03,Quinine Sulphate 300mg,Antimalarials,1500,22,33000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00687,2025-03-11,2025-03,Digital Thermometer,Medical Supplies,5800,8,46400,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00688,2025-03-11,2025-03,Amodiaquine + Artesunate 25mg,Antimalarials,1800,15,27000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00689,2025-03-11,2025-03,Surgical Gloves (box of 100),Medical Supplies,4500,7,31500,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00690,2025-03-11,2025-03,Ciprofloxacin 500mg,Antibiotics,1600,16,25600,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00691,2025-03-11,2025-03,Hydrocortisone Cream 15g,Dermatology,2300,12,27600,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00692,2025-03-11,2025-03,Amlodipine 5mg,Antihypertensives,1700,19,32300,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00693,2025-03-11,2025-03,Antihistamine Tablets,Cold & Flu,800,35,28000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00694,2025-03-11,2025-03,Metformin 500mg,Diabetes Care,1300,22,28600,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00695,2025-03-11,2025-03,Metformin 500mg,Diabetes Care,1300,20,26000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00696,2025-03-11,2025-03,Ciprofloxacin 500mg,Antibiotics,1600,20,32000,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00697,2025-03-11,2025-03,Amlodipine 5mg,Antihypertensives,1700,17,28900,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00698,2025-03-11,2025-03,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,10,25000,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00699,2025-03-12,2025-03,Insulin Glargine Pen,Diabetes Care,9500,9,85500,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00700,2025-03-12,2025-03,Prenatal Vitamins,Maternal & Child Health,2800,21,58800,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00701,2025-03-12,2025-03,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,29,72500,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00702,2025-03-12,2025-03,Paracetamol 500mg,Analgesics & Pain Relief,500,130,65000,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00703,2025-03-12,2025-03,Disposable Syringes (box of 50),Medical Supplies,6200,11,68200,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00704,2025-03-12,2025-03,Amoxicillin 500mg,Antibiotics,1200,52,62400,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00705,2025-03-13,2025-03,Disposable Syringes (box of 50),Medical Supplies,6200,5,31000,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00706,2025-03-13,2025-03,Surgical Gloves (box of 100),Medical Supplies,4500,6,27000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00707,2025-03-13,2025-03,Vitamin C 1000mg,Vitamins & Supplements,1900,16,30400,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00708,2025-03-13,2025-03,Prenatal Vitamins,Maternal & Child Health,2800,11,30800,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00709,2025-03-13,2025-03,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,7,22400,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00710,2025-03-13,2025-03,Disposable Syringes (box of 50),Medical Supplies,6200,7,43400,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00711,2025-03-13,2025-03,Metronidazole 400mg,Antibiotics,900,28,25200,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00712,2025-03-13,2025-03,Ibuprofen 400mg,Analgesics & Pain Relief,700,34,23800,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00713,2025-03-13,2025-03,Ciprofloxacin 500mg,Antibiotics,1600,15,24000,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00714,2025-03-13,2025-03,Amodiaquine + Artesunate 25mg,Antimalarials,1800,14,25200,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00715,2025-03-13,2025-03,Cough Syrup 100ml,Cold & Flu,1400,18,25200,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00716,2025-03-13,2025-03,Prenatal Vitamins,Maternal & Child Health,2800,8,22400,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00717,2025-03-13,2025-03,Quinine Sulphate 300mg,Antimalarials,1500,15,22500,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00718,2025-03-14,2025-03,Digital Thermometer,Medical Supplies,5800,7,40600,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00719,2025-03-14,2025-03,Losartan 50mg,Antihypertensives,2100,17,35700,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00720,2025-03-14,2025-03,Quinine Sulphate 300mg,Antimalarials,1500,22,33000,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00721,2025-03-14,2025-03,Hydrocortisone Cream 15g,Dermatology,2300,13,29900,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00722,2025-03-14,2025-03,Metformin 500mg,Diabetes Care,1300,29,37700,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00723,2025-03-14,2025-03,Vitamin C 1000mg,Vitamins & Supplements,1900,17,32300,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00724,2025-03-14,2025-03,Hydrocortisone Cream 15g,Dermatology,2300,17,39100,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00725,2025-03-14,2025-03,Ciprofloxacin 500mg,Antibiotics,1600,22,35200,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00726,2025-03-14,2025-03,Coartem 20/120mg,Antimalarials,2200,14,30800,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00727,2025-03-14,2025-03,Ciprofloxacin 500mg,Antibiotics,1600,21,33600,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00728,2025-03-14,2025-03,Metronidazole 400mg,Antibiotics,900,38,34200,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00729,2025-03-14,2025-03,Ibuprofen 400mg,Analgesics & Pain Relief,700,49,34300,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00730,2025-03-15,2025-03,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,15,37500,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00731,2025-03-15,2025-03,Prenatal Vitamins,Maternal & Child Health,2800,14,39200,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00732,2025-03-15,2025-03,Hydrocortisone Cream 15g,Dermatology,2300,17,39100,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00733,2025-03-15,2025-03,Prenatal Vitamins,Maternal & Child Health,2800,12,33600,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00734,2025-03-15,2025-03,Hydrocortisone Cream 15g,Dermatology,2300,16,36800,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00735,2025-03-15,2025-03,Cough Syrup 100ml,Cold & Flu,1400,27,37800,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00736,2025-03-15,2025-03,Surgical Gloves (box of 100),Medical Supplies,4500,11,49500,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00737,2025-03-15,2025-03,Antihistamine Tablets,Cold & Flu,800,50,40000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00738,2025-03-15,2025-03,Coartem 20/120mg,Antimalarials,2200,16,35200,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00739,2025-03-15,2025-03,Coartem 20/120mg,Antimalarials,2200,21,46200,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00740,2025-03-16,2025-03,Cough Syrup 100ml,Cold & Flu,1400,28,39200,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-00741,2025-03-16,2025-03,Hydrocortisone Cream 15g,Dermatology,2300,14,32200,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00742,2025-03-16,2025-03,Hydrocortisone Cream 15g,Dermatology,2300,18,41400,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00743,2025-03-16,2025-03,Hydrocortisone Cream 15g,Dermatology,2300,16,36800,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00744,2025-03-16,2025-03,Ibuprofen 400mg,Analgesics & Pain Relief,700,57,39900,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00745,2025-03-16,2025-03,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,13,41600,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-00746,2025-03-16,2025-03,Disposable Syringes (box of 50),Medical Supplies,6200,4,24800,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00747,2025-03-16,2025-03,Metformin 500mg,Diabetes Care,1300,30,39000,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00748,2025-03-16,2025-03,Metformin 500mg,Diabetes Care,1300,28,36400,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00749,2025-03-16,2025-03,Antihistamine Tablets,Cold & Flu,800,46,36800,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00750,2025-03-17,2025-03,Vitamin C 1000mg,Vitamins & Supplements,1900,19,36100,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00751,2025-03-17,2025-03,Vitamin C 1000mg,Vitamins & Supplements,1900,20,38000,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00752,2025-03-17,2025-03,Amoxicillin 500mg,Antibiotics,1200,29,34800,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00753,2025-03-17,2025-03,Metformin 500mg,Diabetes Care,1300,25,32500,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00754,2025-03-17,2025-03,Metformin 500mg,Diabetes Care,1300,26,33800,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-00755,2025-03-17,2025-03,Amoxicillin 500mg,Antibiotics,1200,27,32400,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-00756,2025-03-17,2025-03,Amlodipine 5mg,Antihypertensives,1700,23,39100,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00757,2025-03-17,2025-03,Ibuprofen 400mg,Analgesics & Pain Relief,700,49,34300,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00758,2025-03-17,2025-03,Cough Syrup 100ml,Cold & Flu,1400,28,39200,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00759,2025-03-17,2025-03,Paracetamol 500mg,Analgesics & Pain Relief,500,69,34500,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00760,2025-03-17,2025-03,Oral Rehydration Salts,Maternal & Child Health,600,59,35400,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00761,2025-03-18,2025-03,Quinine Sulphate 300mg,Antimalarials,1500,25,37500,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00762,2025-03-18,2025-03,Metformin 500mg,Diabetes Care,1300,27,35100,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-00763,2025-03-18,2025-03,Cough Syrup 100ml,Cold & Flu,1400,26,36400,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-00764,2025-03-18,2025-03,Coartem 20/120mg,Antimalarials,2200,16,35200,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-00765,2025-03-18,2025-03,Antihistamine Tablets,Cold & Flu,800,48,38400,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-00766,2025-03-18,2025-03,Insulin Glargine Pen,Diabetes Care,9500,4,38000,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-00767,2025-03-18,2025-03,Amodiaquine + Artesunate 25mg,Antimalarials,1800,18,32400,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-00768,2025-03-18,2025-03,Ciprofloxacin 500mg,Antibiotics,1600,22,35200,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-00769,2025-03-18,2025-03,Vitamin C 1000mg,Vitamins & Supplements,1900,20,38000,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-00770,2025-03-18,2025-03,Coartem 20/120mg,Antimalarials,2200,17,37400,Kigali - Gasabo,Gasabo District Hospital,District Hospital
